MKT,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,EQ,ACRYSIL,ACRYSIL LIMITED,       563.40,       570.50,       574.00,       550.00,       552.55,                 67694685.95,121710,N, ,4912,       596.00,       181.25
N,EQ,ADANIENT,ADANI ENTERPRISES LIMITED,      1700.95,      1715.00,      1717.20,      1613.00,      1624.30,              25399188226.90,15350263,N, ,352456,      1717.20,       141.00
N,EQ,ADANIPOWER,ADANI POWER LTD,       105.75,       112.55,       126.90,       111.25,       126.90,              14104721145.45,115150200,N, ,376499,       126.90,        34.35
N,EQ,ADFFOODS,ADF FOODS LIMITED,      1013.55,      1015.00,      1042.00,      1014.00,      1024.80,                 47088942.70,45640,N, ,3617,      1094.70,       268.00
N,EQ,ADORWELD,ADOR WELDING LTD,       537.25,       541.00,       572.00,       535.00,       553.10,                 94310098.45,169757,N, ,10148,       572.00,       231.95
N,EQ,ADROITINFO,ADROIT INFOTECH LIMITED,         9.25,        10.00,        10.15,         9.00,         9.65,                   569552.15,57420,N, ,238,        12.10,         4.60
N,EQ,ADSL,ALLIED DIGITAL SERV. LTD,        61.45,        62.35,        64.25,        61.20,        63.10,                 23642730.60,375948,N, ,2692,        74.95,        15.75
N,EQ,ADVANIHOTR,ADVANI HOT.& RES.(I) LTD,        65.75,        66.90,        69.50,        65.30,        67.90,                  6350426.05,93550,N, ,1109,        70.00,        37.95
N,EQ,ADVENZYMES,ADVANCED ENZYME TECH LTD,       414.95,       415.35,       427.40,       412.10,       415.45,                223179311.90,530913,N, ,19665,       503.70,       158.00
N,EQ,AEGISCHEM,AEGIS LOGISTICS LIMITED,       366.85,       370.00,       387.50,       367.35,       377.35,                634624147.30,1678516,N, ,35655,       387.50,       170.55
N,EQ,AFFLE,AFFLE (INDIA) LIMITED,      5355.80,      5356.00,      5413.20,      5101.05,      5276.15,                297299173.90,56216,N, ,10589,      6285.65,      1411.55
N,EQ,AGARIND,AGARWAL INDS CORP LTD.,       217.05,       224.70,       238.75,       223.15,       238.75,                 20760234.25,88653,N, ,2238,       238.75,        58.10
N,EQ,AGCNET,AGC NETWORKS LIMITED,      1365.70,      1366.00,      1395.00,      1302.60,      1346.85,                 12345817.55,9102,N, ,626,      1750.00,       276.25
N,EQ,AGRITECH,AGRI-TECH (INDIA) LIMITED,        48.80,        46.40,        48.80,        46.40,        47.90,                  3427254.05,73045,N, ,610,        48.80,        25.35
N,EQ,AGROPHOS,AGRO PHOS INDIA LIMITED,        14.25,        14.65,        15.00,        13.50,        14.35,                  5437272.05,381134,N, ,1071,        21.00,         7.45
N,EQ,AHLADA,AHLADA ENGINEERS LIMITED,       114.35,       116.40,       136.25,       111.40,       132.45,                 17098511.95,132503,N, ,1452,       136.25,        61.15
N,EQ,AHLEAST,ASIAN HOTELS (EAST) LTD,       195.00,       194.05,       196.95,       188.00,       191.30,                  2610130.00,13516,N, ,388,       204.85,       127.05
N,EQ,AHLUCONT,AHLUWALIA CONT IND LTD,       324.75,       329.75,       329.75,       320.10,       322.35,                  7137980.00,22179,N, ,503,       334.50,       175.05
N,EQ,AHLWEST,ASIAN HOTELS (WEST) LTD,       243.85,       248.00,       251.00,       240.25,       241.30,                  4405632.15,17919,N, ,841,       339.40,       191.00
N,EQ,AIAENG,AIA ENGINEERING LIMITED,      1929.15,      1938.20,      1966.00,      1922.65,      1938.65,                 43123022.70,22293,N, ,7075,      2234.00,      1566.05
N,EQ,AIRAN,AIRAN LIMITED,        22.95,        23.80,        24.90,        23.25,        24.20,                  6616190.25,271741,N, ,1281,        25.40,        10.50
N,SM,AISL,ANI INTEGRATED SERV LTD.,        45.00,        48.35,        48.35,        47.00,        47.00,                  1078020.00,22800,N, ,14,        48.35,        17.45
N,EQ,AJANTPHARM,AJANTA PHARMA LIMITED,      1955.30,      1963.00,      1966.00,      1900.30,      1951.45,                 98447748.60,50372,N, ,5233,      2049.00,      1331.00
N,EQ,AJMERA,AJMERA REALTY & INF I LTD,       149.80,       149.05,       161.50,       149.05,       156.65,                108153497.95,687584,N, ,13823,       161.95,        73.90
N,EQ,AKASH,AKASH INFRA-PROJECTS LTD,       225.85,       227.50,       227.50,       219.00,       222.35,                  2987265.70,13368,N, ,328,       258.00,       157.90
N,EQ,AKG,AKG EXIM LIMITED,        26.95,        26.10,        28.00,        26.10,        27.40,                   195732.10,7170,N, ,109,       112.70,        25.65
N,EQ,AKSHARCHEM,AKSHARCHEM INDIA LIMITED,       295.25,       297.15,       312.30,       297.15,       307.70,                 22864072.15,74347,N, ,3125,       317.65,       189.00
N,EQ,AKZOINDIA,AKZO NOBEL INDIA LIMITED,      2264.35,      2287.30,      2300.00,      2270.40,      2277.20,                 17835452.50,7805,N, ,1425,      2530.00,      1795.00
N,EQ,ALANKIT,ALANKIT LIMITED,        19.35,        20.60,        20.90,        19.70,        20.35,                 15005639.00,737096,N, ,2625,        21.70,        12.65
N,EQ,ALBERTDAVD,ALBERT DAVID LIMITED,       472.85,       474.45,       476.80,       467.10,       471.20,                  8035389.15,17072,N, ,1132,       557.40,       374.00
N,EQ,ALEMBICLTD,ALEMBIC LIMITED,       125.30,       126.05,       128.45,       125.00,       125.80,                 58076642.15,460191,N, ,6644,       143.30,        54.50
N,EQ,ALICON,ALICON CASTALLOY LIMITED,       556.80,       570.00,       575.40,       556.45,       570.55,                  9596510.30,16939,N, ,1399,       608.00,       222.15
N,EQ,ALKALI,ALKALI METALS LTD,        68.35,        72.00,        82.00,        71.50,        82.00,                 82660600.85,1066954,N, ,10922,        82.00,        40.80
N,EQ,ALKYLAMINE,ALKYL AMINES CHEM. LTD,      3592.80,      3650.00,      3707.95,      3593.60,      3628.50,                457172766.70,125380,N, ,17262,      8800.00,      1971.05
N,EQ,ALLCARGO,ALLCARGO LOGISTICS LTD,       134.60,       135.40,       137.00,       133.50,       135.95,                 61646967.05,453056,N, ,4321,       155.00,        71.40
N,EQ,ALLSEC,ALLSEC TECHNOLOGIES LTD,       390.05,       389.00,       391.95,       389.00,       390.20,                  2477216.95,6347,N, ,268,       410.00,       176.30
N,EQ,ALMONDZ,ALMONDZ GLOBAL SEC LTD,        46.05,        47.95,        48.20,        46.00,        47.10,                  1201886.60,25259,N, ,374,        48.20,         8.90
N,EQ,ALOKINDS,ALOK INDUSTRIES LIMITED,        20.70,        20.80,        21.10,        20.70,        20.75,                231187037.20,11089610,N, ,12286,        58.50,        18.65
N,EQ,ALPHAGEO,ALPHAGEO (INDIA) LIMITED,       282.50,       285.40,       295.00,       282.00,       283.95,                 18728000.95,65015,N, ,2650,       309.90,       142.85
N,EQ,ALPSINDUS,ALPS INDUSTRIES LTD,         2.15,         2.25,         2.25,         2.20,         2.25,                    84636.75,37631,N, ,49,         2.25,          .90
N,EQ,AMARAJABAT,AMARA RAJA BATTERIES LTD.,       758.60,       761.95,       765.70,       758.60,       760.50,                926133189.25,1214766,N, ,37138,      1025.55,       601.10
N,SM,AMBANIORG,AMBANI ORGANICS LIMITED,        77.15,        81.00,        81.00,        81.00,        81.00,                   486000.00,6000,N, ,3,       114.85,        42.35
N,EQ,AMBER,AMBER ENTERPRISES (I) LTD,      2770.85,      2790.00,      2815.00,      2761.25,      2802.75,                406850341.60,145460,N, ,15087,      3662.00,      1278.05
N,EQ,AMBICAAGAR,AMBICA AGAR & AROMAINDLTD,        23.90,        23.20,        24.90,        23.05,        24.15,                  1098900.75,45620,N, ,334,        39.00,        16.65
N,EQ,AMBIKCO,AMBIKA COTTON MILL LTD.,      1261.50,      1282.00,      1284.00,      1252.05,      1260.30,                 39813199.00,31481,N, ,3440,      1324.00,       606.10
N,EQ,AMDIND,AMD INDUSTRIES LIMITED,        22.15,        23.20,        23.90,        22.55,        23.00,                  1429037.95,62069,N, ,570,        27.95,        13.05
N,EQ,AMJLAND,AMJ LAND HOLDINGS LIMITED,        28.90,        28.90,        32.00,        28.05,        29.95,                  5652884.45,188756,N, ,1212,        32.00,        14.30
N,SM,AMJUMBO,A AND M JUMBO BAGS LTD,         9.30,         9.45,         9.45,         9.45,         9.45,                    75600.00,8000,N, ,1,        14.40,         6.70
N,EQ,AMRUTANJAN,AMRUTAJAN HEALTH LTD,       705.35,       712.60,       715.00,       695.00,       699.95,                 41469669.30,58781,N, ,3204,       804.90,       340.00
N,EQ,ANANTRAJ,ANANT RAJ LIMITED,        66.25,        67.20,        69.40,        63.50,        65.40,                141170295.55,2145375,N, ,7785,        69.40,        16.75
N,EQ,ANDHRAPAP,ANDHRA PAPER LIMITED,       242.15,       246.00,       246.00,       233.00,       241.00,                 10681455.45,44557,N, ,2069,       277.95,       177.55
N,EQ,ANDHRSUGAR,ANDHRA SUGARS LTD,       422.35,       426.75,       455.00,       426.75,       446.40,                247925608.15,558514,N, ,16391,       466.55,       238.00
N,EQ,ANGELBRKG,ANGEL BROKING LIMITED,       812.35,       852.15,       962.65,       852.15,       927.70,               2525322269.65,2795768,N, ,92952,       962.65,       222.20
N,EQ,ANIKINDS,ANIK INDUSTRIES LTD,        19.70,        20.65,        20.65,        20.15,        20.65,                  2927394.05,141853,N, ,297,        24.55,         9.50
N,EQ,ANMOL,ANMOL INDIA LIMITED,       187.70,       195.00,       197.00,       170.65,       172.90,                  6233767.45,35221,N, ,1489,       197.00,       170.65
N,EQ,ANSALAPI,ANSAL PROP & INFRA LTD,         6.85,         7.40,         7.50,         7.30,         7.50,                  1139272.40,152558,N, ,226,         9.15,         3.60
N,EQ,ANSALHSG,ANSAL HOUSING LIMITED,         7.90,         8.30,         8.65,         8.10,         8.65,                  2205007.25,258857,N, ,403,         8.65,         3.35
N,EQ,ANUP,THE ANUP ENGINEERING LTD,       892.20,       909.90,       931.90,       870.35,       898.40,                 93945545.20,104233,N, ,6836,       974.00,       325.45
N,EQ,ANURAS,ANUPAM RASAYAN INDIA LTD,       769.25,       790.00,       790.00,       768.00,       772.90,                108608056.70,140131,N, ,5751,       798.95,       474.00
N,EQ,APARINDS,APAR INDUSTRIES LTD.,       541.20,       543.95,       545.90,       530.00,       532.60,                 67518824.20,126179,N, ,4029,       596.00,       280.60
N,EQ,APCL,ANJANI PORTLAND CEM LTD,       316.30,       324.10,       339.00,       320.10,       335.00,                 96664690.65,292737,N, ,11808,       339.00,       116.15
N,EQ,APCOTEXIND,APCOTEX INDUSTRIES LIMITE,       328.60,       331.10,       334.75,       322.10,       324.40,                 27095895.90,82511,N, ,3359,       385.00,       102.60
N,EQ,APEX,APEX FROZEN FOODS LIMITED,       272.40,       274.50,       277.60,       270.00,       270.55,                 46017375.25,168622,N, ,5035,       327.85,       199.95
N,EQ,APLAPOLLO,APL APOLLO TUBES LTD,      1322.65,      1332.40,      1358.00,      1298.00,      1348.25,                585869057.55,441036,N, ,27854,      3919.00,       650.25
N,EQ,APLLTD,ALEMBIC PHARMA LTD,       949.50,       952.70,       956.00,       942.00,       949.30,                212938788.15,224680,N, ,7407,      1145.00,       791.25
N,EQ,APOLLO,APOLLO MICRO SYSTEMS LTD,       116.10,       116.50,       118.95,       115.35,       115.80,                 23198634.50,198742,N, ,3597,       155.90,        86.50
N,EQ,APOLLOHOSP,APOLLO HOSPITALS ENTER. L,      3380.15,      3380.15,      3380.15,      3308.00,      3315.30,               1750850924.35,526855,N, ,39388,      3435.00,      1302.20
N,EQ,APOLLOPIPE,APOLLO PIPES LIMITED,      1038.45,      1054.00,      1058.00,      1036.05,      1055.15,                 30163801.30,28716,N, ,2179,      1209.30,       306.60
N,EQ,APOLLOTYRE,APOLLO TYRES LTD,       230.60,       231.00,       241.25,       230.65,       237.40,               2596512522.25,10922981,N, ,74214,       261.25,        97.50
N,EQ,APOLSINHOT,APOLLO SINDOORI HOTEL LTD,       864.25,       887.95,       888.00,       855.00,       857.05,                  2091663.70,2410,N, ,254,       990.00,       439.00
N,EQ,APTECHT,APTECH LIMITED,       236.05,       238.00,       248.70,       231.50,       239.65,                547468190.70,2278738,N, ,38944,       248.70,        94.10
N,EQ,ARCHIES,ARCHIES LTD,        14.95,        14.80,        15.80,        14.80,        15.60,                  5328223.75,346128,N, ,930,        17.45,         9.35
N,EQ,ARENTERP,RAJDARSHAN INDUSTRIES LTD,        12.00,        12.00,        12.60,        12.00,        12.60,                    46325.70,3737,N, ,52,        13.45,         9.30
N,EQ,ARIES,ARIES AGRO LTD.,       129.30,       133.00,       137.00,       132.95,       135.05,                105007475.70,778414,N, ,13531,       137.00,        56.45
N,EQ,ARIHANT,ARIHANT FOUN & HOU LTD,        23.55,        24.70,        24.70,        24.70,        24.70,                   136022.90,5507,N, ,23,        30.40,        13.20
N,EQ,ARMANFIN,ARMAN FIN SERV LTD,       608.60,       620.90,       687.00,       601.15,       634.95,                 13517828.05,21221,N, ,1928,       817.00,       365.15
N,EQ,AROGRANITE,ARO GRANITE IND. LTD.,        55.15,        57.40,        57.40,        53.25,        54.05,                  3221719.65,59154,N, ,1038,        65.50,        22.25
N,EQ,ARSHIYA,ARSHIYA LIMITED,        29.70,        30.00,        30.00,        28.80,        29.95,                  1578455.90,52997,N, ,311,        33.30,        10.05
N,EQ,ARVIND,ARVIND LIMITED,        78.60,        78.95,        80.15,        78.25,        78.50,                 75606355.85,957518,N, ,4934,        84.50,        27.50
N,EQ,ARVINDFASN,ARVIND FASHIONS LIMITED,       145.00,       146.00,       147.75,       143.90,       144.70,                 86220749.60,593709,N, ,6662,       193.00,       119.55
N,EQ,ARVSMART,ARVIND SMARTSPACES LTD,       109.10,       117.40,       117.40,       110.05,       110.60,                 17956623.45,159955,N, ,3984,       134.90,        65.00
N,EQ,ASAHIINDIA,ASAHI INDIA GLASS LIMITED,       331.65,       334.00,       336.75,       324.00,       326.10,                 26336192.80,79610,N, ,4807,       358.50,       160.00
N,EQ,ASAHISONG,ASAHI SONGWON COLOR LTD,       382.30,       373.00,       379.85,       355.15,       364.95,                 42292746.05,116589,N, ,4280,       398.80,       103.05
N,EQ,ASAL,AUTOMOTIVE STAMPINGS & AS,        42.00,        43.00,        46.20,        43.00,        46.20,                   788031.00,17121,N, ,168,        46.20,        17.00
